Date,Open,High,Low,close,Volume
2024-03-14,361.6978454589844,383.7367571907188,340.8555693459867,350.03016124420844,8463274
2024-03-15,378.1024169921875,391.7645765904684,369.07743396869967,372.9168026528816,1994031
2024-03-18,368.1300354003906,382.9390110551923,364.2906668331075,378.5511743068366,541965
2024-03-19,372.0691223144531,375.4597219505959,359.05516150083264,365.53720185323334,638038
2024-03-20,373.764404296875,376.9057250999403,366.43473691174165,371.96938992362954,281157
2024-03-21,373.16607666015625,378.90018908880245,370.97214320980646,376.95556487448073,232351
2024-03-22,364.9887390136719,373.6647130159885,363.49288352591094,369.07741676687004,134790
2024-03-26,361.59814453125,371.4707848058822,357.010848216123,364.9887442656453,630453
2024-03-27,357.8086242675781,363.89177606852564,357.06069651582044,361.59814313643864,313306
2024-03-28,356.8114013671875,360.9998091158687,354.3681888748396,358.45686683269327,175050
2024-04-01,359.4042053222656,363.19372414646523,356.0136056409085,356.0136056409085,153088
2024-04-02,357.30999755859375,364.58984576843056,356.1133314432251,362.79480094549143,295532
2024-04-03,352.4734191894531,356.4124869606597,340.1076564159122,340.1076564159122,620438
2024-04-04,348.7337951660156,355.4651449950142,348.03571708451983,352.47343395990373,135486
2024-04-05,347.1880798339844,353.0219227801387,346.53988182513615,348.683935438985,106851
2024-04-08,338.9110107421875,351.02743457039446,337.06611614998104,347.48725528709326,177305
2024-04-09,326.445556640625,338.81129005869053,325.0992805272498,336.16861794473755,211302
2024-04-10,336.91650390625,343.0495049576498,321.8083704577024,327.14356370273543,348191
2024-04-12,327.2433166503906,337.06610722267345,326.09650018288227,336.9165277587825,196285
2024-04-15,317.4205322265625,320.96074191793315,310.4398730660251,310.4398730660251,202268
2024-04-16,318.2183532714844,327.39291600212835,317.42054536017184,317.42054536017184,153913
2024-04-18,312.88311767578125,322.35686944604396,311.137952875996,317.61999356091263,180182
2024-04-19,314.129638671875,318.11858646453373,307.3484395976578,313.08255204960466,133659
2024-04-22,312.88311767578125,321.16017283860197,311.63657139022035,319.1158491035857,206544
2024-04-23,314.129638671875,319.01609363123066,312.633783249628,316.1241125682044,112557
2024-04-24,313.5812072753906,322.1075720081856,313.13243842281827,315.8249906717325,189460
2024-04-25,319.3152770996094,327.7917910030248,312.2348888112818,312.2348888112818,443105
2024-04-26,316.2238464355469,321.3097610235523,314.17949240544067,318.11859057489016,398295
2024-04-29,319.5147399902344,325.5480423131273,316.92191761207226,317.12137719241514,189333
2024-04-30,318.86651611328125,322.5064249095493,317.1213514433884,321.11029926028635,809000
2024-05-02,318.31805419921875,324.6006349606379,317.1712073327827,317.6199761442801,123258
2024-05-03,316.7723083496094,321.0604454575906,314.6282550122469,321.0604454575906,146414
2024-05-06,318.4177551269531,323.1047811001659,313.5811801268436,316.1241222492364,213047
2024-05-07,333.0771484375,334.2239648679238,316.3235794917909,321.9080821848558,532287
2024-05-08,341.3043518066406,344.19633292302575,334.07438379904926,335.57023924889575,338078
2024-05-09,343.7974548339844,350.0301860673779,340.15754588033417,344.29607333265585,246728
2024-05-10,329.28765869140625,344.04675363036245,326.14633789861034,338.06333182809533,325673
2024-05-13,328.7391662597656,339.0605751487391,321.6089278984363,334.0245405440976,154239
2024-05-14,339.7586669921875,344.5453925445389,329.03836896077274,329.03836896077274,171342
2024-05-15,334.1242370605469,345.04399413494116,332.9774206233394,337.1159479923527,83834
2024-05-16,335.7198486328125,343.04954707707043,333.2766361068997,334.3237228418252,158379
2024-05-17,343.34869384765625,347.0384829953354,336.218455240582,338.0633498144216,220578
2024-05-21,333.8250732421875,343.6977130856262,332.12975823240464,342.15200796684417,80621
2024-05-22,333.87493896484375,339.01073391587533,327.14358914351016,333.8250892876187,112392
2024-05-23,330.8333740234375,335.0217815875423,330.0854462750801,333.8749346934545,57652
2024-05-24,328.2904357910156,335.0716352841778,325.8970426209505,334.07439827440345,52525
2024-05-27,319.215576171875,331.5813091325734,310.439872136381,324.15188116066037,193036
2024-05-28,317.520263671875,322.9552176485202,316.1241379191363,320.26266549924924,83583
2024-05-29,317.0216369628906,320.81115583180514,315.62551124624133,318.2681832158379,49703
2024-05-30,318.3678894042969,320.8609817253955,314.12963245842917,317.0216134642524,63304
