Date,Open,High,Low,close,Volume
2020-01-01,940.808837890625,950.1001887839485,938.6646799921657,945.1924263285396,276090
2020-01-02,932.5657348632812,943.1436155773715,928.1821463494103,940.8088541924593,745960
2020-01-03,925.9903564453125,937.2352620388028,923.0361483772894,932.9469461474204,410943
2020-01-06,918.9859619140625,931.9938751549851,913.1252991312731,924.3702033745762,692545
2020-01-07,921.9879760742188,942.476597764757,919.0814623044097,926.2762922420059,614315
2020-01-08,948.8137817382812,952.7208909085113,910.6000856991591,916.6514110774538,772315
2020-01-09,980.404296875,988.8379610273055,946.3359533787739,948.337202240747,1135810
2020-01-10,990.6009521484375,1004.4188586478625,978.4984185042836,980.118402390253,1228226
2020-01-13,988.0758056640625,996.7954063369193,976.2115091657414,990.601171020294,632379
2020-01-14,1020.1427612304688,1024.3358047197198,989.1715891239855,989.2192836122806,838687
2020-01-15,1027.528076171875,1034.6752689113036,1013.5196249337973,1018.1890311278187,651549
2020-01-16,1050.732666015625,1054.7827421352017,1031.1494265754213,1035.866527524664,682319
2020-01-17,1056.6888427734375,1065.3131705308342,1039.2020637737996,1051.06635992391,728701
2020-01-20,1054.2110595703125,1062.5494521318856,1046.110906796213,1050.1609831832627,434484
2020-01-21,1038.677978515625,1055.8789410082127,1036.152729345504,1049.2082256769334,355584
2020-01-22,1046.9207763671875,1050.160860363493,1029.2910341560037,1039.6306164575017,507182
2020-01-23,1058.7373046875,1084.2766489375292,1049.2077159864423,1049.2077159864423,1192256
2020-01-24,1053.6390380859375,1068.5051737596032,1047.3018380930246,1061.500949063433,435266
2020-01-27,1023.8594360351562,1058.2612415120857,1018.7134328468435,1049.2081286851026,456809
2020-01-28,1030.196533203125,1041.4413813497272,1020.0950731745899,1029.0053342684412,431273
2020-01-29,1033.245849609375,1051.1138317907682,1025.1933921708305,1035.2947348317766,402633
2020-01-30,1035.485107421875,1043.4422908940282,1024.4308075547885,1033.960396462275,433616
