Price,close,High,Low,Open,Volume
Ticker,VESUVIUS.NS,VESUVIUS.NS,VESUVIUS.NS,VESUVIUS.NS,VESUVIUS.NS
Date,,,,,
2020-02-12,1100.1331787109375,1115.604739003029,1096.1076270184008,1105.7591468130495,5166
2020-02-13,1075.0584716796875,1112.3066341876395,1072.9243858968434,1083.9824859453383,1148
2020-02-14,1077.7745361328125,1090.7726509868953,1071.857518310822,1085.3406365668552,414
2020-02-17,1071.8575439453125,1095.1377077957084,1070.4025337046628,1095.1377077957084,887
2020-02-18,1090.772705078125,1120.3579140642369,1057.3074686839984,1071.8575714640535,1180
2020-02-19,1089.8995361328125,1096.0106258841333,1070.0143982045465,1088.1535950674527,1011
2020-02-20,1116.235107421875,1125.0137146135633,1077.046816662216,1087.1349090967337,4029
2020-02-24,1144.995849609375,1191.265118491742,1105.807558079831,1115.9440799986246,18183
2020-02-25,1151.155517578125,1179.5282151885401,1131.0278773929588,1173.6111976592847,5724
2020-02-26,1096.15625,1151.446638522874,1092.2276750308133,1148.5850473696903,2382
2020-02-27,1086.552978515625,1115.4106765081317,1058.3742378181596,1115.4106765081317,13349
2020-02-28,1114.1011962890625,1124.2377185186572,1047.9952187530346,1082.3334781859685,16637
2020-03-02,1101.2486572265625,1114.537701693415,1082.5760281947103,1114.392177006168,2449
2020-03-03,1077.046875,1111.0456559150068,1069.4323463742858,1081.5574296665113,1139
2020-03-04,1075.2525634765625,1085.2436811187592,1057.3074372480407,1069.8689782443914,835
2020-03-05,1059.247314453125,1072.827408228165,1052.457267565605,1069.9173881335137,1086
2020-03-06,1065.2613525390625,1076.7074794135556,975.3417752705677,975.3417752705677,3968
2020-03-09,1027.86767578125,1044.7458169042202,999.1069519769999,1044.7458169042202,6827
2020-03-11,1016.858154296875,1031.990236375022,1000.0769896481866,1011.2320676122546,1100
2020-03-12,960.7916259765625,1003.9083759624328,931.2064219459869,986.6423279342629,36152
2020-03-13,967.3876342773438,1139.7578303308317,787.645411258413,957.5421021593186,15080
2020-03-16,917.9658813476562,1010.6985047000519,894.3462402252487,980.676842589725,4319
2020-03-17,894.20068359375,902.1062621535675,883.9671243962438,884.0156128920162,1516
2020-03-18,897.8866577148438,916.6562622602755,892.357608101579,893.3761032187448,2182
2020-03-19,892.3577270507812,900.8937746629432,843.9058777461756,882.706147987379,3017
2020-03-20,932.2734375,960.2096784772148,838.86180194541,880.8145927019525,3186
2020-03-23,821.2077026367188,931.2064933448896,764.8018448385885,873.006087510834,6995
2020-03-24,820.3831787109375,835.4182827842683,786.6754453852442,786.6754453852442,1265
2020-03-25,804.717529296875,820.3831610796984,785.8023987724243,820.3831610796984,1039
2020-03-26,831.8292236328125,839.0557853008722,796.3754910196718,796.3754910196718,833
2020-03-27,829.6953125,873.0061408354784,819.6557655621991,862.2875772805686,1372
2020-03-30,754.228759765625,866.3615790292057,742.0551865204732,824.4572743024406,4326
2020-03-31,790.1189575195312,814.8056402464724,764.3652910883575,776.0538601581338,3758
2020-04-01,760.5822143554688,803.1170428101146,746.90514384479,795.4539663537995,2499
2020-04-03,743.7526245117188,766.3537683944857,727.5050125644461,761.4552464841203,2992
2020-04-07,798.7035522460938,800.255539307188,764.947271224436,775.0353647350827,2741
2020-04-08,865.5855102539062,872.036078902006,799.2855717633514,799.334060260541,1991
2020-04-09,888.962646484375,900.1662119582551,834.2057567716588,834.2542452654528,5014
2020-04-13,871.551025390625,892.454658065213,862.3359616831003,892.454658065213,988
2020-04-15,875.0916137695312,882.6091660869728,853.6059405611026,862.3360013168411,6541
2020-04-16,854.9639282226562,877.8560626383834,844.0028051598063,865.8279558883848,452
2020-04-17,871.6965942382812,882.5606225328603,863.3060121240343,876.546628014259,591
2020-04-20,866.8465576171875,897.2562456109533,855.6914799690513,897.2562456109533,780
2020-04-21,822.274658203125,886.8285896386254,800.4010198429318,873.0059947221907,6618
2020-04-22,840.0743408203125,857.4859739651456,800.2555752502773,805.2511337351604,1765
2020-04-23,892.5516967773438,897.1592286441088,814.9511600739334,814.9511600739334,5344
2020-04-24,895.170654296875,906.956259316319,857.0009145518372,864.6639911198433,2846
2020-04-27,872.3755493164062,920.5364082674186,857.2919561535593,894.4917506404989,1533
2020-04-28,863.2574462890625,890.4661214938048,840.0742632350348,887.4105768068756,5214
2020-04-29,862.9180297851562,895.6557594440029,850.0169511234623,871.6966387313641,2799
2020-04-30,897.3531494140625,905.9862324846383,840.3167688886937,873.0544940989256,5313
2020-05-04,848.0768432617188,892.745639813217,842.9358196090329,874.9460406068442,1684
2020-05-05,841.5293579101562,873.9760960702026,830.3257916049872,871.7450923495501,1356
2020-05-06,918.8873291015625,935.0864527272624,843.7602988335583,848.6103323020607,7854
2020-05-07,902.30029296875,1040.0411926119618,885.6161649857285,921.5549033230527,53076
2020-05-08,875.2855224609375,916.6563319165411,864.2759700927388,911.8062984143372,3232
2020-05-11,855.3034057617188,873.830510007387,853.6058940406152,865.3914991003666,962
2020-05-12,834.01171875,853.5088882397638,825.7666620972636,845.0213299207705,1789
2020-05-13,846.1368408203125,871.9875433092033,837.0673017686739,868.0104802777141,1794
2020-05-14,844.77880859375,857.9223867580811,840.316742515764,857.9223867580811,388
2020-05-15,856.0794067382812,857.7769184741757,837.164275966887,843.9543229104644,600
2020-05-18,849.5803833007812,860.1534804953001,810.974126719115,847.7374060093464,4143
2020-05-19,824.457275390625,872.9576144429058,817.7157164214549,835.175838480276,1627
2020-05-20,844.2453002929688,847.6888714115149,829.9862492910581,834.2057547174178,304
2020-05-21,846.1368408203125,853.3149141521146,832.3142452105196,839.055803682163,1072
2020-05-22,834.59375,858.3589130576428,826.8821852485572,850.6958367980691,1069
2020-05-26,828.53125,848.7558660989537,823.4387148034062,838.764808887491,1630
2020-05-27,838.9588623046875,855.982468937402,830.0347883579569,830.0347883579569,1096
2020-05-28,850.1624145507812,873.9275795532252,834.3513166145476,834.3513166145476,1735
2020-05-29,846.8643798828125,855.3519389316442,834.2058036566006,853.5574501288395,1413
2020-06-01,835.7092895507812,867.1375314034301,831.2957707534943,853.5574371320778,7080
2020-06-02,841.5778198242188,852.6359202879148,834.2057923180964,843.8573711747723,5970
2020-06-03,855.9338989257812,913.8432490599826,844.8757993398741,848.755825972893,7270
2020-06-04,840.8502807617188,867.0890092526238,835.1757652718154,853.6058924961644,5898
2020-06-05,843.0328369140625,863.3060015306895,840.9958464349526,848.7559003812959,5666
2020-06-08,845.79736328125,846.7673699920022,839.1042932952556,841.286808394448,3867
2020-06-09,841.2867431640625,848.7558060986318,838.2797462756871,840.0742348696358,4844
2020-06-10,842.2083740234375,845.8458993935358,838.0858452706593,838.2313699672691,6630
2020-06-11,830.03466796875,847.3977507640188,818.685578791521,844.3422654654028,3567
2020-06-12,826.4942016601562,829.3557332825596,812.8656192874678,822.4201616557608,2480
2020-06-15,822.565673828125,847.7373592961966,814.8056203014446,847.7373592961966,1249
2020-06-16,828.919189453125,857.4858977753433,815.775610892606,857.4858977753433,1492
2020-06-17,816.4061279296875,847.7858196550239,807.8215334779816,847.7858196550239,1852
2020-06-18,836.0972290039062,841.9657572915927,809.0340202663025,824.5056379007532,3033
2020-06-19,821.2077026367188,837.1158372464997,815.8726654352637,836.1458304825987,7387
2020-06-22,837.6007690429688,852.6358725984593,824.6512035334307,824.6512035334307,13474
2020-06-23,845.4093627929688,857.5344470485173,834.2057967817444,842.9358574457394,2668
2020-06-24,866.02197265625,875.9160528684233,838.0857914488569,845.8943335676345,4522
2020-06-25,851.5689086914062,866.2159862325715,846.7188751738666,853.6543875812418,11627
2020-06-26,885.1310424804688,897.2561252541738,850.0652794171115,858.4558603783177,3558
2020-06-29,940.7124633789062,944.6895262767418,876.8860358823536,902.1062094807398,15862
2020-06-30,893.3761596679688,950.5095772742496,892.406152979947,949.6365475732263,5273
2020-07-01,891.4361572265625,906.956264425284,888.9626519826684,894.3946658204167,1276
2020-07-02,891.4846801757812,910.4968477517255,888.8171616479037,897.3047206002415,1816
2020-07-03,886.68310546875,905.6952724118162,882.7061016595607,899.1962156466074,2669
2020-07-06,892.0667724609375,906.8593760806643,887.9442435833088,893.3762579520248,5098
2020-07-07,894.3947143554688,902.1547683759351,889.7871822808169,897.2077576196932,1314
2020-07-08,868.0590209960938,909.8662861557756,862.3359577745038,909.8662861557756,7847
2020-07-09,872.8605346679688,887.5076718532662,869.1260324291795,878.8260997553981,1093
2020-07-10,883.967041015625,891.4361039999426,864.2759180238834,864.2759180238834,7918
2020-07-13,874.509521484375,891.4361501036321,871.0660095680757,887.5561233349547,1311
2020-07-14,865.5855102539062,888.4777053562448,863.3060180453674,888.4777053562448,1412
2020-07-15,855.8853759765625,881.7360778483086,849.7743456937633,872.9575291781795,2353
2020-07-16,853.2179565429688,857.6315348411235,844.8759217550925,857.6315348411235,2557
2020-07-17,876.0615844726562,877.8560732056922,846.9613831509206,846.9613831509206,1189
2020-07-20,873.5394897460938,892.4061312087455,866.4099644448706,890.4661178800309,2941
2020-07-21,868.5440673828125,890.4661962447225,858.4559735038991,877.8561084983376,4257
2020-07-22,867.7195434570312,876.7405945687534,864.4700444623539,868.107569846477,592
2020-07-23,864.4700317382812,877.8561131139223,855.7884594417214,877.3226212396729,3631
2020-07-24,868.0590209960938,870.8720049081974,858.7469211374647,861.0264724090688,503
2020-07-27,849.8228759765625,882.6091509494099,847.3978591415597,882.6091509494099,2002
2020-07-28,852.4418334960938,865.1489561534303,847.7858134098018,858.3103618967589,896
2020-07-29,844.0999145507812,863.1120238190022,835.6608436963456,863.063535320747,4036
2020-07-30,839.5408325195312,852.8299366833888,836.2427859254599,852.8299366833888,818
2020-07-31,840.9473876953125,846.8159168589877,837.1158490828253,843.9543850241168,988
2020-08-03,862.869384765625,868.1559327332258,834.2057007268985,842.887271895132,1919
2020-08-04,844.4878540039062,873.0060761740644,840.122823623036,873.0060761740644,4148
2020-08-05,854.1878662109375,866.7009761743861,843.9543074881688,843.9543074881688,2037
2020-08-06,862.5299682617188,868.0104705862658,858.4074397925459,858.4074397925459,2364
2020-08-07,864.0335083007812,872.0360639488099,856.7584577116644,867.1375417263738,2073
2020-08-10,880.1355590820312,885.6646091350387,866.7979669037067,871.9875382921612,2364
2020-08-11,886.149658203125,894.249250121069,864.5185194316017,881.2996244335228,3233
2020-08-12,935.7655029296875,950.6065940364977,863.3059884617173,890.4661768627601,40357
2020-08-13,918.2568969726562,944.7865574238516,913.746341984875,936.0564968316395,3951
2020-08-14,896.7227172851562,923.4463903758233,885.1311252289273,917.6748385950722,3373
2020-08-17,884.3551635742188,915.4438679920116,875.5766143498736,915.4438679920116,3657
2020-08-18,888.3320922851562,910.8362587621406,885.1795706227739,891.4361254551727,1874
2020-08-19,920.1968383789062,927.3263636224431,888.5260973620898,908.8962371487753,4442
2020-08-20,923.10693359375,939.9365267742076,903.3672610020485,921.5063987982427,8541
2020-08-21,953.613525390625,989.4067948874751,912.6792916324164,936.0564284964838,15293
2020-08-24,994.3538818359375,1002.9869654719987,951.0916050728189,977.7667903247337,15491
2020-08-25,972.771240234375,1018.5070819284931,959.3366705021712,1002.9869740133923,12016
2020-08-26,969.8126831054688,1007.6430034651186,964.1866561079142,976.7967431596273,2076
2020-08-27,956.5721435546875,994.2568806669423,954.4866054402646,974.9052349047663,3485
2020-08-28,945.4171142578125,967.6302335847327,939.936552370749,951.8191352051574,3179
2020-08-31,922.2823486328125,960.3551111996965,921.5063551220328,960.3551111996965,3984
2020-09-01,920.4879150390625,940.9065452365404,916.7048650413576,940.5670665566624,1949
2020-09-02,939.305908203125,950.6065092654817,921.5063100022527,949.5880141321701,926
2020-09-03,913.5523071289062,949.1515652070053,901.1362330887154,949.1515652070053,3118
2020-09-04,901.4757690429688,915.6863919214368,893.3762361860628,911.8063648370239,1863
2020-09-07,906.9077758789062,911.8062978723182,882.7060968763932,897.2561973743557,1331
2020-09-08,935.5714721679688,942.846522495869,911.8063077634947,911.8063077634947,3681
2020-09-09,906.0347290039062,945.5625012745834,893.8611569921211,931.4974043929927,3180
2020-09-10,893.085205078125,920.4878951063118,887.6046433906829,920.1969049292157,1636
2020-09-11,905.1132202148438,918.5963369093618,894.3461696203078,904.9192662401393,1675
2020-09-14,962.5376586914062,968.9882270764659,909.8178170165336,925.3864130684495,9323
2020-09-15,941.1489868164062,964.1866456021725,936.1534287031626,951.5765586878583,2965
2020-09-16,941.6339721679688,964.9141321803625,924.4163538254692,950.6065338394121,2461
2020-09-17,936.6510620117188,952.6258407176332,929.1765892538144,952.6258407176332,1965
2020-09-18,950.03662109375,957.5110937919583,929.81168957536,929.8605302552802,2794
2020-09-21,908.3654174804688,964.8390211725748,900.9397851823707,952.6258690058334,5874
2020-09-22,912.4690551757812,924.43794438629,889.2151655734526,909.0004722275589,1885
2020-09-23,878.1744384765625,924.4378923999193,872.507548075542,913.5925780261016,5071
2020-09-24,846.0294799804688,881.5941424362792,841.3884822710316,875.389885141686,4302
2020-09-25,865.3262939453125,874.4617080470749,831.4714117855427,874.4617080470749,4842
2020-09-28,858.1937255859375,873.0449300801392,853.8947319392805,859.9035668354617,2427
2020-09-29,865.4239501953125,868.5016883512591,845.1989585686682,868.5016883512591,2314
2020-09-30,857.2655639648438,872.8006570737607,849.7910913056418,871.5793419094813,3340
2020-10-01,862.9812622070312,887.1633015386179,849.8887402908663,869.3321008193672,4629
2020-10-05,877.9790649414062,884.2322227461311,850.0353964520818,850.0353964520818,8546
2020-10-06,862.3462524414062,895.9568721535425,859.9036219284467,895.9568721535425,4055
2020-10-07,842.80517578125,871.5305333578435,829.5661308393236,855.9953800417106,9571
2020-10-08,843.7333984375,858.8288665512284,839.6786676696557,857.8518143708516,2144
2020-10-09,842.1700439453125,844.9546184919343,835.3795201296343,844.1729887625778,1674
2020-10-12,843.9287719726562,849.88876607431,840.3136671875174,844.2218756829044,362
2020-10-13,840.7045288085938,850.0353648521917,837.0894239507071,846.175996958428,855
2020-10-14,840.362548828125,846.7622882588836,838.9458708871181,841.6327643586625,1003
2020-10-15,843.5379638671875,850.0353846264784,839.2878107978678,840.8022297286293,7459
2020-10-16,843.1959838867188,844.9546657848374,831.6667807384644,837.9198785578337,1761
2020-10-19,866.3032836914062,878.9072202243472,830.5919810950853,835.4284010028133,3076
2020-10-20,886.9678955078125,889.1174220815086,852.0382824974675,852.0382824974675,2140
2020-10-21,883.0597534179688,903.7732716795858,876.0738660716517,891.120433949165,4120
2020-10-22,888.1892700195312,897.4712657056774,877.3928553851835,889.0686408330844,1613
2020-10-23,882.6200561523438,895.908001478736,878.1744806944845,878.1744806944845,106409
2020-10-26,881.301025390625,902.7473316715489,868.159662253626,889.0686017874373,1994
2020-10-27,883.2063598632812,886.1863571860075,874.4617306300736,874.5105713138164,1145
2020-10-28,883.2063598632812,903.7732970199085,874.1197862093393,882.3269890177723,2718
2020-10-29,881.88720703125,885.3557897152095,869.625215027724,869.8694780542266,564
2020-10-30,868.3551025390625,882.5711994638507,865.6682091134845,871.3839403649926,716
2020-11-02,869.8695068359375,878.3698723663891,860.8806152363165,874.5105044930458,1725
2020-11-03,861.6134033203125,876.8066117611196,859.8058807203373,868.6481906349303,4777
2020-11-04,862.1508178710938,873.4845986530488,860.440976654491,873.4845986530488,1387
2020-11-05,861.9065551757812,876.3669146863466,853.1619267377021,867.719967606871,2076
2020-11-06,880.763671875,883.2551429287003,859.9035727076359,877.3928300331557,3788
2020-11-09,876.415771484375,883.2551364792363,864.7399864590985,868.6481950275908,1165
2020-11-10,865.3751220703125,891.560108395459,861.0760686527298,869.6252751715904,4438
2020-11-11,885.7466430664062,891.0227486994524,864.7888618497677,866.6941255302862,5148
2020-11-12,875.4387817382812,882.5712509572331,864.8866297781642,869.6253091513936,6592
2020-11-13,860.0989990234375,880.8125166099452,855.9465273699795,877.979041510244,6214
2020-11-14,866.8895263671875,877.050892654608,860.9783727437737,869.5275791182036,1259
2020-11-17,868.3062744140625,878.3698998266607,859.805908617866,878.3698998266607,15851
2020-11-18,882.7666015625,890.1433332347052,864.7888184737684,869.5275570962992,4411
2020-11-19,958.6835327148438,974.1209439722528,894.051512427969,903.7731927525916,34366
2020-11-20,952.8701782226562,976.0751684639155,937.9701318572161,976.0751684639155,3810
2020-11-23,945.7376098632812,972.7042244753451,936.4067740601469,972.6065431173237,2661
2020-11-24,944.7605590820312,965.3274942750545,942.9529768798475,948.8152895981171,1270
2020-11-25,948.8642578125,991.7079724739402,943.4904707695378,946.8124124335583,16178
2020-11-26,949.1572875976562,967.232751697619,943.1483932457492,949.2061282764262,1822
2020-11-27,949.3037719726562,964.9366051686459,933.0847313856275,933.0847313856275,2009
2020-12-01,957.218017578125,976.0751124278529,942.8553388317098,949.2061779015606,4340
2020-12-02,959.172119140625,975.0492167694555,943.0995991525333,967.2816401564444,10887
2020-12-03,953.0655517578125,976.0751184489981,943.4904524126466,972.1669097665196,7240
2020-12-04,950.427490234375,977.1498430013902,943.0995990220822,968.3075328654631,7096
2020-12-07,997.0328979492188,1007.1942047277942,950.769441958635,950.769441958635,21178
2020-12-08,999.377685546875,1030.7410331275487,982.0839116223968,994.5901661865009,19432
2020-12-09,995.274169921875,1023.9506259061802,986.8226451958416,999.3777411348682,17126
2020-12-10,992.5383911132812,1016.1342241135768,986.5295562417891,987.1157636711196,21295
2020-12-11,1004.995849609375,1011.3955891031025,992.9292790267984,1006.3148462000256,8359
2020-12-14,994.78564453125,1015.4503208206829,991.707906484899,1009.2459444141269,8121
2020-12-15,1039.0460205078125,1050.331020105875,996.5931539609232,1010.2718835250928,33661
2020-12-16,1044.5177001953125,1048.6701720376705,1018.0883905263257,1039.0461124701285,5804
2020-12-17,1035.9683837890625,1064.9867832960203,1026.8817516001077,1054.2392102535835,5446
2020-12-18,1022.9735107421875,1051.308020590825,1016.3784093119012,1036.9941840031343,8202
2020-12-21,972.0203247070312,1043.638296272032,958.5858574077283,1007.3407844059207,7955
2020-12-22,1018.772216796875,1049.3539964302597,952.8700977826916,972.118036832201,7132
2020-12-23,1054.678955078125,1069.67680184153,1017.0136641332981,1022.973658730541,210591
2020-12-24,1066.0616455078125,1103.0919482258969,1048.5723870452798,1064.9869119275709,24480
2020-12-28,1067.8203125,1087.0681920376223,1055.6071606946405,1071.3865766809772,183646
2020-12-29,1107.195556640625,1122.6330298236358,1077.4443634795598,1092.344410220039,224128
2020-12-30,1097.473876953125,1113.8395012032606,1085.6515692590792,1113.8395012032606,130864
2020-12-31,1067.4295654296875,1107.0978622682717,1055.314093876717,1102.9453902746093,22761
2021-01-01,1060.6390380859375,1085.4560679579681,1050.4287712783532,1067.429503006131,6558
2021-01-04,1080.131103515625,1099.183619588492,1056.2422272241909,1074.5619542173322,82388
2021-01-05,1072.2169189453125,1106.999947274169,1064.9867100872411,1106.999947274169,9464
2021-01-06,1054.1416015625,1084.5278999505451,1046.4228656279583,1077.5419531375917,19630
2021-01-07,1139.14501953125,1152.9214297104204,1057.219228231485,1059.3686950538333,58260
2021-01-08,1148.5247802734375,1158.0510385530342,1110.859372906485,1144.1280456828545,49345
2021-01-11,1098.499755859375,1168.5543457702524,1094.2983839988985,1162.6920329988297,9114
2021-01-12,1150.0882568359375,1152.9217324049864,1098.695328889328,1103.9225349239582,14162
2021-01-13,1108.5145263671875,1172.462539677826,1089.9505361556219,1160.7379142810478,10379
2021-01-14,1097.718017578125,1117.4544219889533,1093.3212831953022,1117.4544219889533,6047
2021-01-15,1081.2547607421875,1118.7246859776717,1075.7343923680494,1115.7935295951972,3824
2021-01-18,1039.33935546875,1080.6198140055817,1026.9796203607118,1080.6198140055817,7619
2021-01-19,1013.1053466796875,1064.547163615553,1007.3407154339653,1044.5175955589127,13084
2021-01-20,1031.0341796875,1037.9712254150986,1018.0882399757166,1033.7210728352286,28274
2021-01-21,1060.88330078125,1067.6248653827677,1030.9854087698916,1064.7915094866235,10875
2021-01-22,1027.66357421875,1059.5154527838963,1026.4422589419494,1059.5154527838963,8812
2021-01-25,1017.2578735351562,1035.5776014144485,997.7656711446831,1026.0024426019138,2352
2021-01-27,1021.01953125,1029.7641005803523,995.0788077178754,1007.2431193233107,2756
2021-01-28,1018.5769653320312,1019.7493803183095,1009.3438693251398,1013.3008593556335,3159
2021-01-29,1015.2060546875,1030.7899883198788,1011.2489458872745,1023.6086790797083,2387
2021-02-01,1026.14892578125,1035.2355576448,983.109794474959,1007.2917733199254,2070
2021-02-02,1030.155029296875,1045.4459210615435,1011.2001915471778,1044.4688687988692,2563
2021-02-03,1031.1319580078125,1049.3540043771118,1019.0653878634334,1049.3540043771118,8403
2021-02-04,1020.3356323242188,1046.4228776447105,1017.1113124445786,1046.4228776447105,14673
2021-02-05,1033.5745849609375,1045.3481109842187,1016.1342280732991,1032.695214178985,5944
2021-02-08,1025.90478515625,1047.5952957633565,1009.441479838746,1047.5952957633565,39229
2021-02-09,1022.1918334960938,1043.4916164457725,1020.0423666380024,1043.4916164457725,4502
2021-02-10,1032.5975341796875,1044.4687415790424,1011.5909130908668,1022.2408053106392,31946
2021-02-11,1025.025390625,1043.6870629074429,1020.7752376100841,1028.835917878362,3896
2021-02-12,1008.3178100585938,1029.715275811905,1007.3407579170641,1029.715275811905,7033
2021-02-15,1007.6826782226562,1055.0209249095135,1001.4784211260769,1033.6722407122143,10005
2021-02-16,1014.1312255859375,1030.74111204096,1005.3377562862198,1012.9588107202661,8235
2021-02-17,1036.4569091796875,1043.4916365499305,1004.4095527840154,1019.4561788877037,8781
2021-02-18,1082.52490234375,1088.4361156705918,1030.790037731126,1030.790037731126,22026
2021-02-19,1095.5196533203125,1113.7416986095068,1075.734348544628,1091.367181947638,62170
2021-02-22,1054.630126953125,1113.399838319837,1045.5923944594538,1100.1607338241854,6335
2021-02-23,1070.75146484375,1104.0689189877087,1056.1933640935515,1056.1933640935515,7488
2021-02-24,1083.6485595703125,1103.9223925033668,1041.1467893251142,1056.5353613104446,20192
2021-02-25,1075.4901123046875,1114.5232964722156,1056.3886958070975,1089.3154235435647,19804
2021-02-26,1027.2724609375,1040.3649811361065,977.0031253583649,977.0519660297624,95926
2021-03-01,1012.3726196289062,1060.101593800103,1007.3896774657782,1060.101593800103,4175
2021-03-02,1016.671630859375,1029.81293416169,1010.27189176773,1029.81293416169,3861
2021-03-03,1021.0684204101562,1031.767093989639,1016.1342592322203,1021.9965722662523,5290
2021-03-04,1016.2808227539062,1024.4391843933552,1011.3466616641294,1024.4391843933552,8495
2021-03-05,1014.864013671875,1025.9047506002446,1010.7604423770982,1025.9047506002446,7323
2021-03-08,1021.7522583007812,1049.3539807937261,1016.1342085898278,1024.9276777026244,8332
2021-03-09,1014.864013671875,1029.6175964528984,1008.5131747395877,1026.8818027436735,4508
2021-03-10,1011.6397705078125,1022.9735510399262,1009.099458895813,1022.3384433196624,2156
2021-03-12,999.3289184570312,1029.8129572004987,994.6390801044664,1029.8129572004987,10174
2021-03-15,981.9862670898438,1011.2489913758881,967.6235883289031,1011.2489913758881,10436
2021-03-16,982.3770751953125,1000.5013802644073,970.2616049398614,979.2016557755279,17897
2021-03-17,971.9226684570312,1015.059546608284,962.3964095804732,996.5932363168353,10217
2021-03-18,947.4474487304688,987.3111631329281,942.8064511798686,986.7737963960801,9989
2021-03-19,940.5103759765625,955.5570029442204,918.5756029110809,954.1891060800584,5078
2021-03-22,918.0381469726562,958.3904471868066,909.2446779034372,950.6717115944584,11315
2021-03-23,927.5643920898438,937.9700208625993,918.4289787612952,927.2224477068821,3586
2021-03-24,894.1981201171875,934.9412058110676,881.3987014504421,934.9412058110676,22205
2021-03-25,911.8827514648438,917.4519605966495,884.3298691558019,900.8420741960713,14352
2021-03-26,909.6355590820312,917.451976345894,899.0834077027228,917.451976345894,5217
2021-03-30,936.2113037109375,947.7405061892208,910.612527596241,921.3601003468405,5106
2021-03-31,941.1455078125,951.4533963345132,930.3979338847164,942.8553491191929,7118
2021-04-01,972.4599609375,987.7508504351655,957.511075461788,958.4881275796062,12883
2021-04-05,959.8560791015625,976.0751213278725,932.1077735203106,976.0751213278725,7160
2021-04-06,971.9714965820312,977.0521798441272,957.5111362472446,970.8967630380157,13480
2021-04-07,1024.19482421875,1060.101487505217,972.0202202425633,978.9084849888119,55328
2021-04-08,1040.218505859375,1050.3309708880686,1004.7026871161794,1010.2718361844306,20217
2021-04-09,1050.5751953125,1071.5329136494786,1034.0629921508262,1048.376828244885,18980
2021-04-12,991.7079467773438,1046.9602943768496,981.9374251342173,1040.5605549929764,9907
2021-04-13,983.549560546875,1011.2489648609945,974.1209835424266,1010.174231360848,6265
2021-04-15,986.5296020507812,1006.7056938684156,968.4541366478975,983.5496048166718,5594
2021-04-16,998.3030395507812,1002.455511210278,977.58952193415,990.7308853481695,3660
2021-04-19,1024.76708984375,1037.4087946170703,985.51376008312,996.0895254146834,9749
2021-04-20,1011.8302001953125,1036.9168993737087,1006.3209883156742,1013.355126025234,4997
2021-04-22,1035.1953125,1066.3323587475154,997.5652619387027,1021.1762740555952,17292
2021-04-23,1044.0001220703125,1062.4954614734252,1033.227646678208,1035.9330749365895,11697
2021-04-26,1060.18359375,1072.284164675194,1031.6043848533452,1072.284164675194,10010
2021-04-27,1067.1192626953125,1079.2199537872634,1052.1656705337086,1067.4144483675304,10633
2021-04-28,1005.7799072265625,1034.4574731785003,998.5490587505259,1034.4574731785003,27780
2021-04-29,1031.260009765625,1044.3936095301133,997.8110802812165,1005.7797718164945,16824
2021-04-30,1041.1470947265625,1057.5763726652021,1028.0626134280335,1034.9491572500397,10370
2021-05-03,1016.7491455078125,1034.7525891543992,1008.3869125742698,1031.9979232101552,11294
2021-05-04,1019.6021728515625,1037.9006821874048,1013.3058792919686,1027.0297312708976,4436
2021-05-05,1023.0454711914062,1030.571505086559,1009.3707364165233,1009.4199740602867,3053
2021-05-06,1018.5199584960938,1032.686467957873,1008.3868523334849,1032.686467957873,15547
2021-05-07,1014.3880004882812,1038.589261896031,1003.4679323021779,1028.0134969232383,21552
2021-05-10,1018.3723754882812,1045.4266571531828,1014.2896144186716,1014.3879696063649,19236
2021-05-11,993.5316772460938,1029.8827477228508,986.0548211724761,1018.175597579714,10124
2021-05-12,1006.862060546875,1023.0945705345534,998.5490050962521,998.5490050962521,9034
2021-05-14,1013.1582641601562,1031.850313949341,1008.3868965218049,1015.1258483484914,7955
2021-05-17,1017.33935546875,1023.0945150593238,1004.4517033713764,1004.4517033713764,3647
2021-05-18,1015.3226928710938,1057.0846198096317,1009.3707025823006,1027.078960522341,20956
2021-05-19,1005.533935546875,1022.6519430271646,998.9917537570741,1018.2248783387354,3067
2021-05-20,1020.9794921875,1040.4585037652776,1005.5338841204976,1006.2717281975,8273
2021-05-21,1029.6861572265625,1034.4575255036734,1015.2735770991831,1028.06287603551,6953
2021-05-24,1043.2623291015625,1052.7559472916303,1028.7022774528964,1039.3763981768132,6078
2021-05-25,1022.8486938476562,1071.34969694344,1019.0611179273315,1043.8527532174785,21662
2021-05-26,1025.8985595703125,1038.0974868407527,1016.0606375187822,1025.1607154164478,6896
2021-05-27,1019.798828125,1037.851388456273,1017.7821264516494,1037.851388456273,2803
2021-05-28,992.843017578125,1031.9979318686308,984.7759102006667,1031.9979318686308,16440
2021-05-31,998.1062622070312,1018.2248226443049,993.6300201649739,994.6138122641472,8009
2021-06-01,987.4813232421875,1017.9788784307382,980.8899041438681,1013.2566283003033,8478
2021-06-02,1070.070556640625,1089.0577910984848,979.0206751580687,1002.4349137614846,140337
2021-06-03,1077.547607421875,1113.652731876187,1057.5765784159903,1089.0086900819529,67491
2021-06-04,1088.0740966796875,1152.95513967011,1053.395424068513,1105.7823550343298,104381
2021-06-07,1080.4005126953125,1116.6041125759104,1073.5139675076198,1099.830408046303,22090
