Date,Open,High,Low,close,Volume
2020-01-01,47.79999923706055,48.400001525878906,45.20000076293945,48.400001525878906,17916
2020-01-02,48.20000076293945,49.400001525878906,46.099998474121094,48.5,22476
2020-01-03,47.45000076293945,49.25,47.0,49.25,10750
2020-01-06,45.099998474121094,48.400001525878906,45.099998474121094,48.400001525878906,10741
2020-01-07,44.45000076293945,47.25,43.95000076293945,47.25,13848
2020-01-08,45.04999923706055,46.5,43.349998474121094,46.5,8790
2020-01-09,47.29999923706055,47.29999923706055,45.099998474121094,47.150001525878906,27084
2020-01-10,49.29999923706055,49.650001525878906,48.5,49.650001525878906,72484
2020-01-13,50.400001525878906,51.75,50.0,50.04999923706055,49738
2020-01-14,49.70000076293945,52.650001525878906,49.5,52.650001525878906,19806
2020-01-15,49.349998474121094,50.0,47.599998474121094,49.150001525878906,12754
2020-01-16,51.79999923706055,51.79999923706055,50.04999923706055,50.75,36526
2020-01-17,54.349998474121094,54.349998474121094,52.099998474121094,54.0,15785
2020-01-20,57.04999923706055,57.04999923706055,57.04999923706055,57.04999923706055,23213
2020-01-21,59.900001525878906,59.900001525878906,58.25,59.5,39273
2020-01-22,62.849998474121094,62.849998474121094,62.849998474121094,62.849998474121094,22354
2020-01-23,65.94999694824219,65.94999694824219,65.94999694824219,65.94999694824219,6510
2020-01-24,69.19999694824219,69.19999694824219,69.19999694824219,69.19999694824219,7013
2020-01-27,72.6500015258789,72.6500015258789,72.6500015258789,72.6500015258789,52241
2020-01-28,76.25,76.25,74.0999984741211,76.25,39407
2020-01-29,80.05000305175781,80.05000305175781,78.94999694824219,79.5,28580
2020-01-30,76.05000305175781,79.05000305175781,76.05000305175781,79.05000305175781,19356
2020-01-31,72.25,72.25,72.25,72.25,2030
2020-02-03,65.25,65.25,65.25,65.25,554
2020-02-04,62.0,62.0,62.0,62.0,1962
2020-02-05,58.900001525878906,58.900001525878906,58.900001525878906,58.900001525878906,3031
2020-02-06,61.79999923706055,61.79999923706055,56.0,56.0,53553
2020-02-07,64.8499984741211,64.8499984741211,64.8499984741211,64.8499984741211,3151
2020-02-10,61.650001525878906,68.05000305175781,61.650001525878906,68.05000305175781,39774
2020-02-11,58.599998474121094,62.900001525878906,58.599998474121094,59.099998474121094,25493
2020-02-12,55.70000076293945,58.599998474121094,55.70000076293945,55.70000076293945,12195
2020-02-13,57.20000076293945,58.349998474121094,52.95000076293945,52.95000076293945,24050
2020-02-14,55.0,59.5,54.5,59.0,15245
2020-02-17,52.25,55.5,52.25,55.0,6003
2020-02-18,49.650001525878906,49.650001525878906,49.650001525878906,49.650001525878906,4058
2020-02-19,49.70000076293945,51.95000076293945,47.20000076293945,47.20000076293945,54360
2020-02-20,47.70000076293945,49.79999923706055,47.25,47.25,15394
2020-02-24,46.0,48.900001525878906,45.45000076293945,45.45000076293945,5466
2020-02-25,44.25,46.0,44.0,44.0,5320
2020-02-26,44.099998474121094,45.79999923706055,43.349998474121094,44.20000076293945,4364
2020-02-27,44.849998474121094,46.0,44.0,44.0,3534
2020-02-28,42.650001525878906,43.04999923706055,42.650001525878906,43.0,7403
2020-03-02,41.04999923706055,44.75,40.54999923706055,44.75,12750
2020-03-03,40.150001525878906,42.95000076293945,39.25,40.150001525878906,9562
2020-03-04,39.650001525878906,40.95000076293945,38.150001525878906,40.849998474121094,17020
2020-03-05,38.54999923706055,41.599998474121094,38.099998474121094,41.599998474121094,14784
2020-03-06,36.650001525878906,39.95000076293945,36.650001525878906,39.95000076293945,16439
2020-03-09,34.849998474121094,34.900001525878906,34.849998474121094,34.900001525878906,5283
2020-03-11,35.849998474121094,36.5,33.150001525878906,33.5,20165
2020-03-12,34.099998474121094,35.20000076293945,34.099998474121094,35.20000076293945,10270
2020-03-13,32.54999923706055,34.0,32.400001525878906,33.650001525878906,25258
2020-03-16,33.349998474121094,34.150001525878906,31.0,34.150001525878906,17814
2020-03-17,31.700000762939453,33.900001525878906,31.700000762939453,33.349998474121094,18309
2020-03-18,30.149999618530273,31.799999237060547,30.149999618530273,31.799999237060547,5259
2020-03-19,29.600000381469727,31.5,28.649999618530273,28.649999618530273,17700
2020-03-20,28.200000762939453,30.950000762939453,28.149999618530273,30.950000762939453,43894
2020-03-23,26.899999618530273,29.0,26.799999237060547,28.149999618530273,39647
2020-03-24,25.700000762939453,27.75,25.600000381469727,26.049999237060547,8453
2020-03-25,26.950000762939453,26.950000762939453,24.5,24.5,4201
2020-03-26,28.25,28.25,26.5,26.5,3017
2020-03-27,29.649999618530273,29.649999618530273,29.649999618530273,29.649999618530273,225
2020-03-30,28.200000762939453,30.950000762939453,28.200000762939453,29.700000762939453,9308
2020-03-31,28.049999237060547,29.600000381469727,27.0,29.399999618530273,16810
2020-04-01,27.399999618530273,29.25,27.0,27.5,5601
2020-04-03,28.399999618530273,28.75,26.5,26.5,10120
2020-04-07,29.799999237060547,29.799999237060547,28.299999237060547,28.299999237060547,15468
2020-04-08,31.25,31.25,30.0,30.0,9232
2020-04-09,34.349998474121094,34.349998474121094,32.29999923706055,32.79999923706055,10563
2020-04-13,35.25,37.45000076293945,31.100000381469727,35.0,15586
2020-04-15,35.0,38.650001525878906,32.150001525878906,33.599998474121094,21867
2020-04-16,34.45000076293945,35.54999923706055,33.04999923706055,34.75,27570
2020-04-17,34.849998474121094,37.849998474121094,34.29999923706055,36.5,38938
2020-04-20,36.150001525878906,37.54999923706055,34.45000076293945,35.70000076293945,24752
2020-04-21,34.29999923706055,35.79999923706055,33.599998474121094,35.20000076293945,12817
2020-04-22,30.899999618530273,36.20000076293945,30.899999618530273,36.20000076293945,66592
2020-04-23,29.75,32.5,29.350000381469727,32.0,78082
2020-04-24,28.549999237060547,30.5,27.149999618530273,30.399999618530273,19478
2020-04-27,29.100000381469727,30.450000762939453,26.0,28.200000762939453,24039
2020-04-28,28.0,30.0,27.950000762939453,29.950000762939453,36824
2020-04-29,26.75,29.399999618530273,26.399999618530273,29.399999618530273,107652
2020-04-30,26.25,28.100000381469727,25.799999237060547,26.549999237060547,161260
2020-05-04,24.149999618530273,26.0,24.0,25.200000762939453,169475
2020-05-05,23.850000381469727,24.899999618530273,23.399999618530273,24.75,49698
2020-05-06,23.850000381469727,24.350000381469727,23.100000381469727,23.850000381469727,56529
2020-05-07,24.049999237060547,24.700000762939453,23.049999237060547,23.850000381469727,37429
2020-05-08,23.850000381469727,24.799999237060547,23.600000381469727,24.799999237060547,30965
2020-05-11,23.5,24.700000762939453,23.149999618530273,24.399999618530273,57539
2020-05-12,23.299999237060547,23.5,22.5,23.049999237060547,24105
2020-05-13,24.399999618530273,24.450000762939453,22.600000381469727,24.299999237060547,53955
2020-05-14,25.600000381469727,25.600000381469727,24.649999618530273,25.299999237060547,51417
2020-05-15,26.850000381469727,26.850000381469727,26.799999237060547,26.799999237060547,13770
2020-05-18,28.149999618530273,28.149999618530273,27.200000762939453,28.149999618530273,147492
2020-05-19,27.600000381469727,29.549999237060547,26.75,29.549999237060547,63377
2020-05-20,28.200000762939453,28.850000381469727,26.25,26.649999618530273,47476
2020-05-21,27.5,28.75,27.299999237060547,28.049999237060547,12674
2020-05-22,26.149999618530273,28.149999618530273,26.149999618530273,27.399999618530273,10783
2020-05-26,25.899999618530273,27.350000381469727,25.450000762939453,26.200000762939453,12193
2020-05-27,27.149999618530273,27.149999618530273,25.350000381469727,26.0,34822
2020-05-28,27.399999618530273,27.899999618530273,26.600000381469727,27.149999618530273,11170
2020-05-29,27.75,28.5,26.600000381469727,28.350000381469727,21379
2020-06-01,28.299999237060547,28.950000762939453,27.700000762939453,28.0,14338
2020-06-02,29.700000762939453,29.700000762939453,28.0,28.299999237060547,36700
2020-06-03,31.149999618530273,31.149999618530273,29.0,31.149999618530273,19975
2020-06-04,32.70000076293945,32.70000076293945,31.0,32.70000076293945,36666
2020-06-05,34.29999923706055,34.29999923706055,34.29999923706055,34.29999923706055,12970
2020-06-08,36.0,36.0,36.0,36.0,14431
2020-06-09,37.79999923706055,37.79999923706055,37.79999923706055,37.79999923706055,8373
2020-06-10,39.650001525878906,39.650001525878906,39.650001525878906,39.650001525878906,9938
2020-06-11,39.04999923706055,41.599998474121094,38.599998474121094,41.599998474121094,148265
2020-06-12,37.25,39.099998474121094,37.099998474121094,39.099998474121094,45024
2020-06-15,36.04999923706055,37.25,36.0,37.25,7769
2020-06-16,36.900001525878906,37.849998474121094,36.099998474121094,37.849998474121094,36638
2020-06-17,36.45000076293945,37.650001525878906,35.099998474121094,35.599998474121094,9503
2020-06-18,38.20000076293945,38.25,36.099998474121094,37.0,20824
2020-06-19,38.25,40.04999923706055,37.25,38.70000076293945,20010
2020-06-22,39.5,40.150001525878906,38.25,38.900001525878906,35517
2020-06-23,39.849998474121094,40.79999923706055,38.150001525878906,40.79999923706055,25375
2020-06-24,39.400001525878906,41.5,39.0,40.900001525878906,43891
2020-06-25,38.79999923706055,40.29999923706055,37.599998474121094,38.0,40338
2020-06-26,37.900001525878906,40.0,37.650001525878906,39.5,15667
2020-06-29,36.349998474121094,38.75,36.04999923706055,38.75,50364
2020-06-30,35.75,37.0,35.099998474121094,36.95000076293945,56559
2020-07-01,37.5,37.5,35.04999923706055,36.95000076293945,38173
2020-07-02,38.900001525878906,39.349998474121094,37.099998474121094,38.900001525878906,46268
2020-07-03,38.79999923706055,40.20000076293945,38.04999923706055,38.54999923706055,27726
2020-07-06,37.5,39.5,36.900001525878906,38.79999923706055,74627
2020-07-07,36.900001525878906,38.0,36.349998474121094,37.849998474121094,19865
2020-07-08,36.45000076293945,37.75,35.599998474121094,37.5,21845
2020-07-09,38.25,38.25,36.0,36.95000076293945,51067
2020-07-10,37.900001525878906,39.95000076293945,37.099998474121094,39.95000076293945,14013
2020-07-13,37.349998474121094,39.349998474121094,36.599998474121094,38.0,12977
2020-07-14,36.349998474121094,37.400001525878906,36.0,36.95000076293945,11578
2020-07-15,35.20000076293945,37.79999923706055,34.70000076293945,36.95000076293945,23828
2020-07-16,34.95000076293945,35.70000076293945,34.150001525878906,35.25,15802
2020-07-17,34.95000076293945,36.099998474121094,34.45000076293945,35.95000076293945,3397
