Date,Open,High,Low,close,Volume
2020-01-01,24.299999237060547,24.5,23.5,23.549999237060547,16656
2020-01-02,24.25,25.399999618530273,23.25,23.600000381469727,66634
2020-01-03,24.799999237060547,25.200000762939453,23.799999237060547,23.799999237060547,37659
2020-01-06,23.75,25.0,23.700000762939453,24.700000762939453,23581
2020-01-07,24.0,24.350000381469727,23.350000381469727,24.0,11779
2020-01-08,23.799999237060547,24.0,22.950000762939453,23.5,61491
2020-01-09,23.799999237060547,24.5,23.049999237060547,24.5,9562
2020-01-10,24.0,24.350000381469727,23.5,23.899999618530273,13784
2020-01-13,24.0,24.5,23.549999237060547,24.5,119737
2020-01-14,24.350000381469727,24.5,23.799999237060547,24.0,43000
2020-01-15,24.600000381469727,24.75,23.75,24.200000762939453,29389
2020-01-16,24.5,24.899999618530273,24.100000381469727,24.899999618530273,11390
2020-01-17,24.549999237060547,24.799999237060547,23.75,24.049999237060547,116746
2020-01-20,24.0,24.799999237060547,24.0,24.25,40919
2020-01-21,24.049999237060547,25.100000381469727,23.950000762939453,24.5,73625
2020-01-22,24.5,24.950000762939453,24.0,24.149999618530273,1078418
2020-01-23,25.700000762939453,25.700000762939453,24.649999618530273,24.649999618530273,305608
2020-01-24,26.950000762939453,26.950000762939453,26.25,26.850000381469727,496021
2020-01-27,28.25,28.25,27.600000381469727,28.25,110078
2020-01-28,29.649999618530273,29.649999618530273,29.649999618530273,29.649999618530273,13633
2020-01-29,31.100000381469727,31.100000381469727,31.100000381469727,31.100000381469727,27330
2020-01-30,32.650001525878906,32.650001525878906,32.650001525878906,32.650001525878906,26407
2020-01-31,34.25,34.25,34.25,34.25,50849
2020-02-03,32.75,35.45000076293945,32.25,34.5,113454
2020-02-04,34.29999923706055,34.349998474121094,31.25,33.70000076293945,51096
2020-02-05,35.45000076293945,36.0,33.0,34.29999923706055,92055
2020-02-06,37.20000076293945,37.20000076293945,35.650001525878906,36.849998474121094,47297
2020-02-07,39.04999923706055,39.04999923706055,37.79999923706055,39.04999923706055,158656
2020-02-10,41.0,41.0,41.0,41.0,36560
2020-02-11,43.04999923706055,43.04999923706055,41.0,43.04999923706055,411164
2020-02-12,42.95000076293945,45.099998474121094,40.900001525878906,43.5,464906
2020-02-13,40.849998474121094,42.95000076293945,40.849998474121094,42.95000076293945,499957
2020-02-14,38.849998474121094,38.849998474121094,38.849998474121094,38.849998474121094,11575
2020-02-17,36.95000076293945,38.70000076293945,36.95000076293945,36.95000076293945,335261
2020-02-18,36.099998474121094,36.79999923706055,35.150001525878906,35.150001525878906,389943
2020-02-19,37.900001525878906,37.900001525878906,35.25,35.25,57308
2020-02-20,39.75,39.75,38.95000076293945,39.29999923706055,32237
2020-02-24,39.849998474121094,41.70000076293945,39.599998474121094,41.70000076293945,63092
2020-02-25,39.04999923706055,41.20000076293945,37.900001525878906,41.20000076293945,29747
2020-02-26,38.95000076293945,39.349998474121094,37.25,39.04999923706055,62613
2020-02-27,38.95000076293945,39.099998474121094,37.5,38.79999923706055,57404
2020-02-28,37.04999923706055,38.75,37.04999923706055,37.099998474121094,76230
2020-03-02,35.29999923706055,38.900001525878906,35.20000076293945,37.0,42751
2020-03-03,34.650001525878906,37.0,33.54999923706055,37.0,44071
2020-03-04,32.95000076293945,35.95000076293945,32.95000076293945,35.95000076293945,36739
2020-03-05,32.400001525878906,34.0,31.899999618530273,32.95000076293945,352595
2020-03-06,31.049999237060547,32.0,30.799999237060547,30.899999618530273,158574
2020-03-09,29.5,30.25,29.5,30.100000381469727,132037
2020-03-11,28.049999237060547,30.299999237060547,28.049999237060547,29.5,71989
2020-03-12,26.649999618530273,26.649999618530273,26.649999618530273,26.649999618530273,4977
2020-03-13,26.549999237060547,27.950000762939453,25.350000381469727,25.5,130212
2020-03-16,25.450000762939453,27.850000381469727,25.25,25.25,238470
2020-03-17,24.350000381469727,26.0,24.200000762939453,24.25,35173
2020-03-18,23.149999618530273,24.25,23.149999618530273,24.25,43138
2020-03-19,22.399999618530273,23.799999237060547,22.0,22.049999237060547,103330
2020-03-20,22.950000762939453,23.399999618530273,21.299999237060547,22.399999618530273,835602
2020-03-23,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,4404
2020-03-24,20.799999237060547,21.0,20.799999237060547,21.0,1554
2020-03-25,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,3369
2020-03-26,19.850000381469727,20.75,18.850000381469727,18.850000381469727,169438
2020-03-27,18.899999618530273,20.799999237060547,18.899999618530273,19.850000381469727,123493
2020-03-30,18.0,19.0,18.0,18.850000381469727,25692
2020-03-31,17.549999237060547,18.700000762939453,17.100000381469727,18.0,149727
2020-04-01,18.049999237060547,18.25,16.75,18.149999618530273,17879
2020-04-03,18.5,18.950000762939453,18.049999237060547,18.5,71990
2020-04-07,18.549999237060547,19.350000381469727,17.850000381469727,18.25,56932
2020-04-08,19.450000762939453,19.450000762939453,18.450000762939453,19.0,36647
2020-04-09,20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,4172
2020-04-13,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,16559
2020-04-15,22.450000762939453,22.450000762939453,22.450000762939453,22.450000762939453,3671
2020-04-16,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,29396
2020-04-17,24.700000762939453,24.700000762939453,24.700000762939453,24.700000762939453,4084
2020-04-20,25.899999618530273,25.899999618530273,24.700000762939453,25.899999618530273,28979
2020-04-21,26.700000762939453,27.149999618530273,24.75,27.0,66667
2020-04-22,27.799999237060547,28.0,25.649999618530273,27.799999237060547,37568
2020-04-23,27.549999237060547,27.799999237060547,26.700000762939453,27.799999237060547,27268
2020-04-24,26.450000762939453,27.25,26.200000762939453,26.350000381469727,16864
