Date,Open,High,Low,close,Volume
2020-01-01,693.0560302734375,697.612012738067,690.6869416378382,693.420531116616,248641
2020-01-02,700.2999877929688,703.7169743207612,694.605010246648,696.5185560712208,459220
2020-01-03,702.3502197265625,704.2181613451801,695.3339958667378,695.3339958667378,414687
2020-01-06,688.95556640625,709.7764372315524,687.4065770393682,703.8992094086329,1814426
2020-01-07,683.3973388671875,697.9764820963542,678.8413566080729,696.1540891927083,1005706
2020-01-08,680.02587890625,686.6776016666898,674.7409507793943,676.1077454129786,710695
2020-01-09,676.1077270507812,687.862182826376,674.2853342554961,686.1308874248494,694565
2020-01-10,681.438232421875,685.8575685055193,674.4676130554311,677.0189519532474,612619
2020-01-13,683.5340576171875,693.7394136399455,681.2104621151121,682.4861594254664,902246
2020-01-14,696.4729614257812,699.3888010929719,683.5795654509617,683.5795654509617,672650
2020-01-15,692.6459350585938,703.4435896748255,690.9601884241739,697.976411516731,991772
2020-01-16,718.9795532226562,725.6768805501496,692.6915576860487,692.6915576860487,1862469
2020-01-17,710.5509643554688,721.8498223233694,706.6328308329764,718.9795313254301,487514
2020-01-20,705.4483032226562,716.6560084427497,701.3934678942232,711.6444279641291,309286
2020-01-21,700.7101440429688,706.9062694342582,694.0128716742632,705.3116754783737,574086
2020-01-22,690.6868286132812,706.0404647605932,688.4088377537388,704.3547737705362,720758
2020-01-23,692.7825927734375,696.0173287816099,686.8142676403285,687.953263109052,857187
2020-01-24,685.1741943359375,697.9764935715237,683.6251492193677,694.2406103036367,1028438
2020-01-27,684.4452514648438,697.0653003426875,680.663763864036,680.754861265132,810056
2020-01-28,690.185791015625,693.1927283032694,680.1170809453971,683.3973660564601,760266
2020-01-29,693.69384765625,701.1201209846831,690.413562675664,694.3316962955356,510568
2020-01-30,704.6282348632812,712.6923571718752,688.9100954047743,691.5981361743055,1130273
2020-01-31,694.9239501953125,712.9656276232784,691.4613594157415,712.9656276232784,534770
2020-02-03,681.8938598632812,687.1788439106302,667.6792170983917,683.3973562931338,570401
2020-02-04,701.9857788085938,707.3618045825203,684.9463937918721,686.1309380732445,979958
2020-02-05,692.1904296875,711.8722514495698,688.9556376848975,702.5324875105515,800891
2020-02-06,695.698486328125,703.7170039276984,682.4861378647879,689.775709430767,883115
2020-02-07,693.375,698.7054773727973,688.181168735595,696.1541382509031,406092
2020-02-10,692.7825927734375,696.7918790693499,686.0397729676017,694.3316377339042,315966
2020-02-11,681.0282592773438,697.4753443256213,678.0668707700494,692.5548611751863,713531
2020-02-12,675.7888793945312,687.6344334199216,673.3741865202711,680.6182095280328,534464
2020-02-13,674.6498413085938,681.5293630515044,671.5517512819114,676.9278323237969,405771
2020-02-14,680.5726318359375,683.3973185064242,674.376451656133,678.7046346733404,665969
2020-02-17,796.2946166992188,803.6752858539104,700.7100848318107,712.5556389316984,19143503
2020-02-18,792.10302734375,819.0288701108799,770.8721621337548,792.7408759531521,19323677
2020-02-19,797.3880004882812,810.053653537633,781.624312841655,792.7409207848601,3876635
2020-02-20,831.6489868164062,852.3787054501577,789.5061522313072,795.4744776819775,9227400
2020-02-24,850.5563354492188,861.0806432998804,814.0629288323702,821.8080986398295,6900742
2020-02-25,860.533935546875,869.7369972952973,844.4512962214949,850.1462739408197,4338699
2020-02-26,856.4791259765625,869.3269738507054,851.96869236457,856.52467467668,2961194
2020-02-27,848.0961303710938,863.5409219504932,825.7262677357197,861.0806803123111,3546208
