Date,Open,High,Low,close,Volume
2022-02-08,268.25,271.25,227.0,227.0,135533461
2022-02-09,321.8999938964844,321.8999938964844,272.0,273.6499938964844,70655011
2022-02-10,386.25,386.25,345.0,356.70001220703125,56509643
2022-02-11,381.0,419.8999938964844,351.25,408.70001220703125,88580117
2022-02-14,376.29998779296875,398.8999938964844,352.1000061035156,364.20001220703125,43047644
2022-02-15,383.8500061035156,405.0,378.79998779296875,394.70001220703125,17777133
2022-02-16,377.04998779296875,392.95001220703125,375.20001220703125,390.0,11831948
2022-02-17,359.79998779296875,382.8999938964844,356.3500061035156,382.0,10520787
2022-02-18,354.29998779296875,370.0,351.1499938964844,352.6000061035156,10072444
2022-02-21,327.6000061035156,356.6000061035156,325.20001220703125,351.8999938964844,14932711
2022-02-22,314.29998779296875,323.6000061035156,305.0,308.6000061035156,13158494
2022-02-23,345.04998779296875,345.70001220703125,323.0,326.0,9030118
2022-02-24,332.95001220703125,365.3999938964844,322.1499938964844,324.1000061035156,27347337
2022-02-25,366.1000061035156,366.20001220703125,350.5,358.6499938964844,18895946
2022-02-28,379.3500061035156,395.8999938964844,367.04998779296875,367.1000061035156,23433903
2022-03-02,382.29998779296875,393.0,376.1000061035156,381.45001220703125,13334439
2022-03-03,380.25,395.0,378.0,392.0,8165851
2022-03-04,360.79998779296875,378.95001220703125,359.1000061035156,376.25,8905308
2022-03-07,340.79998779296875,351.0,337.25,346.0,9228324
2022-03-08,342.79998779296875,357.79998779296875,338.29998779296875,347.0,9620159
2022-03-09,340.3999938964844,351.54998779296875,339.25,347.6000061035156,8115674
2022-03-10,343.3999938964844,354.0,342.04998779296875,350.0,6619860
2022-03-11,344.20001220703125,358.79998779296875,338.0,343.8999938964844,10801113
2022-03-14,341.1000061035156,347.3500061035156,340.29998779296875,345.54998779296875,3889204
2022-03-15,340.25,355.0,338.45001220703125,343.5,8759343
2022-03-16,346.25,351.95001220703125,342.1000061035156,350.0,4512997
2022-03-17,379.79998779296875,380.8500061035156,348.1000061035156,350.0,31782591
2022-03-21,391.25,398.75,382.29998779296875,390.0,19955446
2022-03-22,393.1000061035156,397.70001220703125,387.0,394.45001220703125,9561082
2022-03-23,397.25,419.29998779296875,390.1499938964844,393.79998779296875,30739072
2022-03-24,407.1000061035156,414.70001220703125,395.04998779296875,397.0,11671061
2022-03-25,419.25,423.8999938964844,410.0,414.0,17327956
2022-03-28,461.0,461.1499938964844,424.04998779296875,424.8999938964844,29209300
2022-03-29,499.95001220703125,507.0,474.0,474.3999938964844,37794382
2022-03-30,492.29998779296875,514.0,480.1499938964844,508.70001220703125,25219865
2022-03-31,516.9000244140625,516.9000244140625,493.0,493.29998779296875,17742646
2022-04-01,542.7000122070312,542.7000122070312,521.0,526.0,18150045
2022-04-04,552.3499755859375,569.7999877929688,522.75,560.0,31396534
2022-04-05,579.9500122070312,579.9500122070312,553.5,559.9500122070312,14412302
2022-04-06,608.9000244140625,608.9000244140625,590.0,596.4000244140625,9965188
2022-04-07,578.5,639.2999877929688,578.5,639.2999877929688,10867407
2022-04-08,549.5999755859375,549.5999755859375,549.5999755859375,549.5999755859375,2282751
2022-04-11,577.0499877929688,577.0499877929688,550.0999755859375,550.0999755859375,5734232
2022-04-12,605.9000244140625,605.9000244140625,572.0,603.5,22706296
2022-04-13,636.1500244140625,636.1500244140625,606.0999755859375,622.9000244140625,16821307
2022-04-18,667.9500122070312,667.9500122070312,622.5999755859375,637.0,19453143
2022-04-19,677.9000244140625,701.2999877929688,651.5499877929688,690.5499877929688,25254020
2022-04-20,667.9000244140625,709.0,655.0,703.4000244140625,23058972
2022-04-21,699.7000122070312,701.25,667.25,679.0,17843608
2022-04-22,728.5499877929688,732.0,706.25,706.25,19690115
2022-04-25,764.9500122070312,764.9500122070312,736.5999755859375,743.0,21441429
2022-04-26,803.1500244140625,803.1500244140625,787.0,799.0,9075524
2022-04-27,841.0,843.2999877929688,776.5999755859375,832.2999877929688,37860816
2022-04-28,798.9500122070312,878.0,798.9500122070312,860.0,29004435
2022-04-29,780.4000244140625,834.1500244140625,759.0499877929688,785.0,32673177
2022-05-02,753.5999755859375,783.0,748.2000122070312,758.0,11750710
2022-05-04,715.9500122070312,771.8499755859375,715.9500122070312,745.0,12572099
2022-05-05,680.2000122070312,694.4500122070312,680.2000122070312,681.0,1088061
2022-05-06,646.2000122070312,660.0,646.2000122070312,646.2000122070312,2695071
2022-05-09,613.9000244140625,613.9000244140625,613.9000244140625,613.9000244140625,624222
2022-05-10,583.25,583.25,583.25,583.25,978990
2022-05-11,612.4000244140625,612.4000244140625,554.0999755859375,554.0999755859375,6256562
2022-05-12,581.7999877929688,612.0,581.7999877929688,589.0,3280219
2022-05-13,568.5999755859375,608.2000122070312,555.25,595.0,2779961
2022-05-16,577.4000244140625,595.0,540.2000122070312,559.4500122070312,2551705
2022-05-17,606.25,606.25,579.9000244140625,584.0,1723099
2022-05-18,636.5499877929688,636.5499877929688,628.0,635.0,984525
2022-05-19,668.1500244140625,668.3499755859375,604.75,628.0,4692335
2022-05-20,701.5499877929688,701.5499877929688,685.0,689.9000244140625,1327185
2022-05-23,736.5999755859375,736.5999755859375,721.0,732.0,2321841
2022-05-24,699.7999877929688,769.0,699.7999877929688,769.0,4060741
2022-05-25,664.8499755859375,684.4000244140625,664.8499755859375,666.0,1260744
2022-05-26,698.0499877929688,698.0499877929688,631.6500244140625,636.0,2297423
2022-05-27,710.1500244140625,729.9500122070312,676.5999755859375,709.0,2998870
2022-05-30,696.4000244140625,723.7000122070312,690.0,719.7999877929688,1894859
2022-05-31,668.5499877929688,691.0999755859375,661.5999755859375,670.0,1897011
2022-06-01,645.8499755859375,675.0,635.1500244140625,657.0,2009818
2022-06-02,678.0999755859375,678.0999755859375,631.0,644.0,1887742
2022-06-03,662.75,688.0,651.5999755859375,687.0,1525390
2022-06-06,679.8499755859375,690.0499877929688,636.0,665.0,1438315
2022-06-07,662.8499755859375,675.0,655.0,666.25,851786
2022-06-08,651.7000122070312,669.0,650.0,669.0,933358
2022-06-09,643.2000122070312,658.9000244140625,632.9000244140625,650.0,1148628
2022-06-10,622.5999755859375,639.7999877929688,620.5,629.0,1052098
2022-06-13,591.5,612.7999877929688,591.5,591.5,2232214
2022-06-14,621.0,621.0499877929688,580.0,590.0,1786917
2022-06-15,632.9000244140625,649.0,621.0,631.1500244140625,940691
2022-06-16,601.2999877929688,650.0,601.2999877929688,648.0,1342407
2022-06-17,584.7000122070312,621.4000244140625,571.5,581.0,6004473
2022-06-20,555.5,587.7000122070312,555.5,579.0,1690266
2022-06-21,574.0499877929688,579.5,532.6500244140625,555.0,1533006
2022-06-22,559.0499877929688,573.7000122070312,551.5,567.0,762390
2022-06-23,558.8499755859375,571.9000244140625,550.2000122070312,555.0,852711
2022-06-24,585.0499877929688,586.75,561.0,566.9000244140625,1085340
2022-06-27,598.4000244140625,609.7999877929688,592.0,599.0,1020577
2022-06-28,592.0,603.0,582.25,587.0499877929688,694084
2022-06-29,584.4500122070312,597.0,572.0,584.0,579496
2022-06-30,574.1500244140625,593.9000244140625,571.25,585.0,758969
2022-07-01,586.0,590.0,558.0999755859375,571.0,980990
2022-07-04,580.5999755859375,594.0,575.5,588.8499755859375,649489
2022-07-05,582.0499877929688,592.0,581.0,592.0,822251
2022-07-06,576.7000122070312,587.4000244140625,574.0,580.25,1011855
2022-07-07,595.9000244140625,599.0,580.0,582.0,1209630
2022-07-08,588.2999877929688,595.7000122070312,581.0,595.7000122070312,573367
2022-07-11,617.6500244140625,617.7000122070312,580.0,584.0,2029258
2022-07-12,648.2999877929688,648.5,608.0,610.7000122070312,2448406
2022-07-13,639.0,667.0,630.7000122070312,661.2999877929688,1650122
2022-07-14,627.8499755859375,644.7000122070312,611.0,639.0,926766
2022-07-15,623.7000122070312,644.0,616.0999755859375,631.0,609670
2022-07-18,623.5,635.5,620.0,629.0,672360
2022-07-19,617.25,621.0,595.2000122070312,595.2000122070312,830374
2022-07-20,614.0499877929688,628.0,611.7999877929688,624.8499755859375,874479
2022-07-21,615.0,621.0,613.0,615.25,556245
2022-07-22,611.5499877929688,621.7999877929688,610.0,620.0,620535
2022-07-25,622.2999877929688,638.0999755859375,600.0,611.0,1075997
2022-07-26,634.0499877929688,645.0,615.5499877929688,630.0,1754433
2022-07-27,645.6500244140625,650.0,623.0,631.0,1108726
2022-07-28,645.4500122070312,657.0,635.0,648.7000122070312,1274752
2022-07-29,658.7999877929688,665.0,640.0,650.0499877929688,2051352
2022-08-01,691.7000122070312,691.7000122070312,655.0,660.0,2550658
2022-08-02,709.8499755859375,724.0,692.25,724.0,2731848
2022-08-03,697.9000244140625,714.4000244140625,676.0,712.0,1934068
2022-08-04,692.7999877929688,718.0,679.0,683.0,2455100
2022-08-05,674.5,703.0,671.0,693.0,1521515
2022-08-08,665.5999755859375,680.0,652.0,669.0,1158499
2022-08-10,667.0,675.0,659.0,662.0,855572
2022-08-11,662.2000122070312,676.0,660.2000122070312,675.5,727260
2022-08-12,660.9000244140625,667.9500122070312,657.0,660.0999755859375,746051
2022-08-16,693.9000244140625,693.9000244140625,680.0499877929688,693.9000244140625,4377972
2022-08-17,708.9000244140625,723.7000122070312,699.5499877929688,700.0,5804715
2022-08-18,731.5499877929688,736.7999877929688,702.9000244140625,709.9000244140625,7286706
2022-08-19,733.7999877929688,761.5999755859375,723.0499877929688,736.7999877929688,7951280
2022-08-22,724.4000244140625,740.0,713.0499877929688,733.7999877929688,5111365
2022-08-23,690.0499877929688,724.3499755859375,688.2000122070312,713.0,5749579
2022-08-24,677.9000244140625,687.0,663.9500122070312,680.0,4141226
2022-08-25,686.0499877929688,706.7000122070312,679.0,679.0,3040841
2022-08-26,682.6500244140625,700.0,678.5,696.0,1902555
2022-08-29,683.2000122070312,699.0,655.0,655.0,3072094
2022-08-30,692.1500244140625,702.0,687.0,692.0,2323376
2022-09-01,683.2999877929688,696.4500122070312,681.4500122070312,689.0,1818618
2022-09-02,676.4000244140625,691.8499755859375,675.0499877929688,687.7000122070312,1441457
2022-09-05,670.8499755859375,684.2999877929688,670.0,680.2000122070312,1386420
2022-09-06,691.5,701.5,665.0,674.0,3307095
2022-09-07,698.3499755859375,706.7000122070312,686.5,688.0,2771232
2022-09-08,696.7000122070312,708.75,695.0999755859375,704.7999877929688,1677011
2022-09-09,703.5999755859375,715.0,697.2000122070312,701.9500122070312,3197290
2022-09-12,729.7000122070312,734.7999877929688,711.0499877929688,712.0999755859375,5254631
2022-09-13,721.8499755859375,744.0,718.0,735.8499755859375,3471491
2022-09-14,708.7000122070312,725.7000122070312,706.8499755859375,712.5999755859375,2672338
2022-09-15,730.4000244140625,735.7000122070312,702.3499755859375,715.5999755859375,3981260
2022-09-16,721.9500122070312,743.7000122070312,704.0,739.0,4018178
2022-09-19,733.0,743.5,712.2000122070312,726.7000122070312,4202247
2022-09-20,769.6500244140625,769.6500244140625,740.5999755859375,742.0,3888432
2022-09-21,781.7999877929688,808.0999755859375,738.0,793.0,19255724
2022-09-22,815.9500122070312,820.8499755859375,763.9500122070312,784.0,9333238
2022-09-23,809.9500122070312,841.7000122070312,792.2000122070312,828.9500122070312,8596406
2022-09-26,769.5,819.2000122070312,769.5,812.7999877929688,9041128
2022-09-27,751.5499877929688,782.7999877929688,736.6500244140625,769.9000244140625,6148645
2022-09-28,734.2999877929688,763.0,731.0,737.0,3718478
2022-09-29,745.8499755859375,761.0,736.0999755859375,750.0,3181847
2022-09-30,755.5,767.2999877929688,735.0499877929688,748.0,3568857
2022-10-03,717.75,764.9500122070312,717.75,754.9500122070312,4478444
2022-10-04,711.0499877929688,736.5999755859375,686.0,730.0,7522019
2022-10-06,746.5999755859375,746.5999755859375,715.0,723.1500244140625,3712267
2022-10-07,750.9500122070312,761.7000122070312,741.75,754.0499877929688,3873046
2022-10-10,740.25,758.25,735.5499877929688,741.0,3580781
2022-10-11,718.9000244140625,750.9000244140625,716.1500244140625,748.0,2543214
2022-10-12,708.3499755859375,727.7999877929688,692.0,726.0,3425164
2022-10-13,683.7999877929688,702.0,680.6500244140625,696.0,3852695
2022-10-14,654.8499755859375,702.5,630.2000122070312,700.0,3980730
2022-10-17,661.25,676.5,636.2000122070312,655.0,5269766
2022-10-18,692.7000122070312,697.0,665.0,668.7999877929688,4330387
2022-10-19,696.2000122070312,716.8499755859375,692.1500244140625,700.9500122070312,4063210
2022-10-20,693.5,699.5,683.1500244140625,691.2000122070312,2114063
2022-10-21,682.2999877929688,703.7000122070312,677.5,702.2000122070312,1756549
2022-10-24,688.4000244140625,694.0,686.0,693.0,559848
2022-10-25,678.4000244140625,689.0,675.0499877929688,689.0,1075083
2022-10-27,670.5499877929688,685.0,665.0,683.7999877929688,1668705
2022-10-28,671.0499877929688,694.0,664.0499877929688,672.0,2049394
2022-10-31,672.4000244140625,681.0499877929688,667.0,674.9500122070312,1347016
2022-11-01,716.4500122070312,724.2999877929688,672.1500244140625,678.7000122070312,7386356
2022-11-02,698.75,730.0,696.0,722.4000244140625,5093989
2022-11-03,682.2999877929688,708.7000122070312,678.6500244140625,692.9500122070312,4653694
2022-11-04,684.5499877929688,693.7999877929688,667.0,672.2999877929688,4267362
2022-11-07,684.0,694.0,680.5,687.9000244140625,2412228
2022-11-09,688.7000122070312,703.4000244140625,683.7999877929688,690.0,2886575
2022-11-10,679.75,688.2000122070312,677.0,684.0,1392887
2022-11-11,675.2999877929688,690.5499877929688,671.1500244140625,688.7000122070312,1490967
2022-11-14,667.75,678.4000244140625,665.0,671.2000122070312,1620233
2022-11-15,668.0499877929688,674.0,665.0,669.2000122070312,1172371
2022-11-16,653.0999755859375,672.8499755859375,651.0,670.2000122070312,1812221
2022-11-17,647.5499877929688,658.2999877929688,645.0499877929688,653.0,1417564
2022-11-18,636.5999755859375,652.75,635.0,650.0,1292186
2022-11-21,621.2000122070312,635.5999755859375,620.0,633.7999877929688,1410288
2022-11-22,637.25,642.9500122070312,615.0499877929688,622.9000244140625,1981078
2022-11-23,640.5499877929688,648.0,634.0,642.9000244140625,1223140
2022-11-24,632.4500122070312,643.8499755859375,631.2000122070312,640.5999755859375,956519
2022-11-25,631.5,642.0,630.0999755859375,633.0,1328014
2022-11-28,630.5999755859375,641.0,628.0499877929688,631.0,1079637
2022-11-29,622.75,635.0,620.0,630.0,1049196
2022-11-30,630.3499755859375,634.0,623.0,624.0,1127679
2022-12-01,647.4000244140625,668.4000244140625,633.5,636.0,4043896
2022-12-02,641.4000244140625,653.6500244140625,639.0,649.9000244140625,1375382
2022-12-05,639.7000122070312,646.5,635.0,642.9500122070312,1074443
