Date,Open,High,Low,close,Volume
2020-01-01,564.5831298828125,578.1197906446864,554.2876619033267,573.6869914252303,22242
2020-01-02,566.1083984375,569.1589227449491,558.1484902110438,559.5784180254188,15395
2020-01-03,569.3019409179688,586.2704060748989,562.4382757466509,563.439213583655,15338
2020-01-06,563.1056518554688,578.4535222800913,562.4859931220365,578.4535222800913,5902
2020-01-07,562.1046752929688,571.8281383712044,560.7224000329718,571.8281383712044,3533
2020-01-08,561.6280517578125,569.1113180091569,553.0007733380111,553.0007733380111,2766
2020-01-09,567.5861206054688,571.9712099414518,562.8196938559566,568.92068518498,2159
2020-01-10,569.8262329101562,571.9711246275094,564.3448429658093,568.110331173056,5099
2020-01-13,565.7271728515625,573.8777505287674,563.4392648582796,573.8777505287674,3429
2020-01-14,572.2571411132812,576.2609509202298,560.4840911960042,567.2047407734273,13195
2020-01-15,574.9263305664062,586.1751434463391,568.3963496552541,571.9711694644066,17968
2020-01-16,577.6908569335938,585.6031128092678,569.3972636873683,580.5507126609878,76022
2020-01-17,604.0015869140625,609.1493511835484,579.7881734362118,583.3629935722654,40320
2020-01-20,611.1511840820312,648.2340056181669,601.5706784298992,606.289452313462,260350
2020-01-21,598.3295288085938,616.0606117294852,594.8500142656848,605.336152337676,18563
2020-01-22,597.233154296875,602.5238753118851,585.317089765812,600.6649576082576,16345
2020-01-23,612.8670654296875,618.6820817534986,591.1798275870186,600.5696633354454,21820
2020-01-24,609.1015625,617.2521389528662,604.0014520013957,614.8689260611562,28570
2020-01-27,619.9690551757812,633.9347077247884,604.8118542172222,619.6354286031766,75685
2020-01-28,619.3494262695312,635.8412491304346,615.4409219117549,632.9813934371942,25026
2020-01-29,608.1483154296875,625.5457706287165,603.7631685239685,623.9251741240793,20695
2020-01-30,613.34375,617.7288388541025,603.5248654278731,610.0549042674662,25091
2020-01-31,609.1968994140625,619.6353840592271,606.2893911717977,618.6344462294522,10170
2020-02-03,582.6956176757812,591.9901490006711,562.7242797562864,585.3171521520322,10285
2020-02-04,618.634521484375,624.4018860469563,585.6031617962625,601.1894117247323,21362
2020-02-05,635.0786743164062,665.3931350200793,593.5631114114641,619.6354409212772,203464
2020-02-06,641.0367431640625,647.280750549516,614.869048754695,631.7422110317241,56410
2020-02-07,624.8308715820312,641.5133646006319,620.5887402919464,634.8880200221755,13658
2020-02-10,619.3494262695312,629.072947263331,610.9128170641244,625.1644429055547,19849
2020-02-11,611.0081787109375,619.6353983902031,606.3847104433705,619.5877457655711,10515
2020-02-12,598.234130859375,617.2045300960881,596.7565503985254,610.1025435384286,23856
2020-02-13,595.2313842773438,605.7651755539035,593.9444141694345,605.7651755539035,5241
2020-02-14,600.7127685546875,605.3361790899171,590.1312665767804,604.3828937685157,14069
2020-02-17,600.0931396484375,608.1960652830868,597.0426148315499,608.1960652830868,6869
2020-02-18,593.61083984375,599.4258576044865,586.4611992277997,597.7576081274315,24356
2020-02-19,587.4619750976562,595.8032201801788,582.7432019570476,592.0377321918584,15814
2020-02-20,585.9368896484375,593.3725040715634,579.8834924970029,586.270516262172,7189
2020-02-24,585.0789184570312,599.6165209115644,582.5050362217389,585.9368985967699,199472
2020-02-25,571.5897827148438,589.2255589169544,567.7289892911639,586.2703980701651,13571
2020-02-26,568.1580200195312,572.924446361977,566.2037968559116,567.2047347510421,33709
2020-02-27,569.158935546875,585.3171318495365,561.2466797661475,568.2056503158497,15741
2020-02-28,558.0532836914062,572.8292070540241,543.8493082821597,572.0665322042997,26344
2020-03-02,548.1389770507812,564.4878411181206,546.566033234376,557.6718288255774,30801
2020-03-03,556.6709594726562,558.5298774340906,543.8492606222544,548.1390444483721,98609
2020-03-04,556.1466674804688,564.8215404398171,546.7091197337302,564.8215404398171,22524
2020-03-05,562.9625854492188,572.4477852004807,548.13901164076,557.671864017121,72918
2020-03-06,549.9502563476562,560.4363935704245,538.6061391694606,541.4659947756702,18199
2020-03-09,536.3659057617188,552.9053796198888,531.2181427468672,552.9053796198888,8636
2020-03-11,533.3631591796875,538.9875660799943,531.0752510410052,534.1734284625137,60284
2020-03-12,512.247802734375,519.4928055011676,495.94664833094083,505.2411794625634,19863
