date_x,stock,score,rank,confidence,decision,created_at,date_y,sma_short,sma_long,rsi_thresh,macd,vwap,atr_14,bb_width,macd_histogram,price_compression,stock_encoded,volatility_10,volume_spike,vwap_dev,sector,industry,pe_ratio,market_cap
2025-05-30,SAIL,0.19397410599784298,1,0.19397410599784298,reject,2025-06-07 21:18:34.857221,2025-05-30,129.02200000000002,129.121,34.00324439764505,-0.08954838549257715,95.19428763071477,0.10358181548305588,0.2867663454009159,-0.008475243553091746,0.0006203473945410399,2091,0.0003487465017649614,False,0.3547031361826234,,,,
2025-05-30,TTL,0.0647580642746844,0,0.0647580642746844,reject,2025-06-07 21:18:34.718916,2025-05-30,14.758000000000004,14.714500000000001,62.374511597860334,0.0026292439328639006,10.874097039360318,0.06941217117080846,1.4600528390278122,0.018869301730792407,0.012768817204301161,6378,0.004752939793742922,True,0.3683894806290357,,,,
